month,bucket,bucket_type,tx_count
2015-04-01,$0.00025-$0.0003,usd,24578
2015-04-01,$0.0003-$0.0004,usd,14476
2015-04-01,$0.0004-$0.0005,usd,9682
2015-04-01,$0.0005-$0.00065,usd,14759
2015-04-01,$0.00065-$0.0009,usd,3428
2015-04-01,$0.0009-$0.001,usd,9455
2015-04-01,$0.001-$0.0015,usd,20722
2015-04-01,$0.0015-$0.002,usd,241
2015-04-01,$0.002-$0.003,usd,320
2015-04-01,$0.003-$0.0045,usd,195
2015-04-01,$0.0045-$0.007,usd,196
2015-04-01,$0.007-$0.01,usd,88
2015-04-01,$0.01-$0.15,usd,111
2015-04-01,$0.15+,usd,9
2015-05-01,0,sats,29480
2015-05-01,0-2,sats,59436
2015-05-01,100-130,sats,5450
2015-05-01,12-18,sats,270954
2015-05-01,130-170,sats,10152
2015-05-01,170-220,sats,2955
2015-05-01,18-24,sats,239946
2015-05-01,2-4,sats,48615
2015-05-01,220-350,sats,16096
2015-05-01,24-30,sats,766896
2015-05-01,30-40,sats,347254
2015-05-01,350-600,sats,34870
2015-05-01,4-6,sats,73503
2015-05-01,40-50,sats,901895
2015-05-01,50-60,sats,227707
2015-05-01,6-9,sats,18817
2015-05-01,60-80,sats,39687
2015-05-01,600+,sats,1570
2015-05-01,80-100,sats,29649
2015-05-01,9-12,sats,78651
2015-05-01,$0,usd,29480
2015-05-01,$0-$0.00005,usd,709480
2015-05-01,$0.00005-$0.00008,usd,867174
2015-05-01,$0.00008-$0.0001,usd,331914
2015-05-01,$0.0001-$0.00015,usd,1130064
2015-05-01,$0.00015-$0.0002,usd,36477
2015-05-01,$0.0002-$0.00025,usd,30252
2015-05-01,$0.00025-$0.0003,usd,2905
2015-05-01,$0.0003-$0.0004,usd,10345
2015-05-01,$0.0004-$0.0005,usd,2802
2015-05-01,$0.0005-$0.00065,usd,15433
2015-05-01,$0.00065-$0.0009,usd,1175
2015-05-01,$0.0009-$0.001,usd,2648
2015-05-01,$0.001-$0.0015,usd,31897
2015-05-01,$0.0015-$0.002,usd,237
2015-05-01,$0.002-$0.003,usd,326
2015-05-01,$0.003-$0.0045,usd,359
2015-05-01,$0.0045-$0.007,usd,274
2015-05-01,$0.007-$0.01,usd,59
2015-05-01,$0.01-$0.15,usd,275
2015-05-01,$0.15+,usd,7
2015-06-01,0,sats,30897
2015-06-01,0-2,sats,60844
2015-06-01,100-130,sats,19297
2015-06-01,12-18,sats,279941
2015-06-01,130-170,sats,17994
2015-06-01,170-220,sats,6259
2015-06-01,18-24,sats,258442
2015-06-01,2-4,sats,57978
2015-06-01,220-350,sats,17164
2015-06-01,24-30,sats,786252
2015-06-01,30-40,sats,404110
2015-06-01,350-600,sats,36074
2015-06-01,4-6,sats,49583
2015-06-01,40-50,sats,1028826
2015-06-01,50-60,sats,238865
2015-06-01,6-9,sats,30435
2015-06-01,60-80,sats,46485
2015-06-01,600+,sats,1770
2015-06-01,80-100,sats,52934
2015-06-01,9-12,sats,82344
2015-06-01,$0,usd,30897
2015-06-01,$0-$0.00005,usd,721268
2015-06-01,$0.00005-$0.00008,usd,928234
2015-06-01,$0.00008-$0.0001,usd,511114
2015-06-01,$0.0001-$0.00015,usd,1120439
2015-06-01,$0.00015-$0.0002,usd,49106
2015-06-01,$0.0002-$0.00025,usd,49133
2015-06-01,$0.00025-$0.0003,usd,17129
2015-06-01,$0.0003-$0.0004,usd,17198
2015-06-01,$0.0004-$0.0005,usd,8156
2015-06-01,$0.0005-$0.00065,usd,13784
2015-06-01,$0.00065-$0.0009,usd,3419
2015-06-01,$0.0009-$0.001,usd,7754
2015-06-01,$0.001-$0.0015,usd,27129
2015-06-01,$0.0015-$0.002,usd,461
2015-06-01,$0.002-$0.003,usd,402
2015-06-01,$0.003-$0.0045,usd,262
2015-06-01,$0.0045-$0.007,usd,304
2015-06-01,$0.007-$0.01,usd,113
2015-06-01,$0.01-$0.15,usd,189
2015-06-01,$0.15+,usd,3
2015-07-01,0,sats,31880
2015-07-01,0-2,sats,94811
2015-07-01,100-130,sats,100496
2015-07-01,12-18,sats,196570
2015-07-01,130-170,sats,99920
2015-07-01,170-220,sats,51287
2015-07-01,18-24,sats,438804
2015-07-01,2-4,sats,61177
2015-07-01,220-350,sats,38177
2015-07-01,24-30,sats,440950
2015-07-01,30-40,sats,474116
2015-07-01,350-600,sats,37035
2015-07-01,4-6,sats,141151
2015-07-01,40-50,sats,925679
2015-07-01,50-60,sats,369942
2015-07-01,6-9,sats,195100
2015-07-01,60-80,sats,187046
2015-07-01,600+,sats,3987
2015-07-01,80-100,sats,337976
2015-07-01,9-12,sats,82369
2015-07-01,$0,usd,31880
2015-07-01,$0-$0.00005,usd,781303
2015-07-01,$0.00005-$0.00008,usd,781717
2015-07-01,$0.00008-$0.0001,usd,174837
2015-07-01,$0.0001-$0.00015,usd,1505454
2015-07-01,$0.00015-$0.0002,usd,228721
2015-07-01,$0.0002-$0.00025,usd,385290
2015-07-01,$0.00025-$0.0003,usd,156248
2015-07-01,$0.0003-$0.0004,usd,84030
2015-07-01,$0.0004-$0.0005,usd,64330
2015-07-01,$0.0005-$0.00065,usd,50407
2015-07-01,$0.00065-$0.0009,usd,19511
2015-07-01,$0.0009-$0.001,usd,1985
2015-07-01,$0.001-$0.0015,usd,37939
2015-07-01,$0.0015-$0.002,usd,1073
2015-07-01,$0.002-$0.003,usd,1447
2015-07-01,$0.003-$0.0045,usd,573
2015-07-01,$0.0045-$0.007,usd,579
2015-07-01,$0.007-$0.01,usd,399
2015-07-01,$0.01-$0.15,usd,730
2015-07-01,$0.15+,usd,20
2015-08-01,0,sats,50616
2015-08-01,0-2,sats,43939
2015-08-01,100-130,sats,31791
2015-08-01,12-18,sats,190675
2015-08-01,130-170,sats,56999
2015-08-01,170-220,sats,24976
2015-08-01,18-24,sats,339554
2015-08-01,2-4,sats,24954
2015-08-01,220-350,sats,25893
2015-08-01,24-30,sats,348297
2015-08-01,30-40,sats,345478
2015-08-01,350-600,sats,33183
2015-08-01,4-6,sats,22681
2015-08-01,40-50,sats,908789
2015-08-01,50-60,sats,407800
2015-08-01,6-9,sats,23866
2015-08-01,60-80,sats,267649
2015-08-01,600+,sats,2247
2015-08-01,80-100,sats,313151
2015-08-01,9-12,sats,101969
2015-08-01,$0,usd,50616
2015-08-01,$0-$0.00005,usd,487749
2015-08-01,$0.00005-$0.00008,usd,618394
2015-08-01,$0.00008-$0.0001,usd,309092
2015-08-01,$0.0001-$0.00015,usd,1284216
2015-08-01,$0.00015-$0.0002,usd,359712
2015-08-01,$0.0002-$0.00025,usd,264740
2015-08-01,$0.00025-$0.0003,usd,39448
2015-08-01,$0.0003-$0.0004,usd,53178
2015-08-01,$0.0004-$0.0005,usd,31175
2015-08-01,$0.0005-$0.00065,usd,23592
2015-08-01,$0.00065-$0.0009,usd,8116
2015-08-01,$0.0009-$0.001,usd,2789
2015-08-01,$0.001-$0.0015,usd,29302
2015-08-01,$0.0015-$0.002,usd,526
2015-08-01,$0.002-$0.003,usd,666
2015-08-01,$0.003-$0.0045,usd,410
2015-08-01,$0.0045-$0.007,usd,424
2015-08-01,$0.007-$0.01,usd,125
2015-08-01,$0.01-$0.15,usd,228
2015-08-01,$0.15+,usd,9
2015-09-01,0,sats,19207
2015-09-01,0-2,sats,39870
2015-09-01,100-130,sats,68770
2015-09-01,12-18,sats,265644
2015-09-01,130-170,sats,52762
2015-09-01,170-220,sats,22237
2015-09-01,18-24,sats,220238
2015-09-01,2-4,sats,35480
2015-09-01,220-350,sats,29609
2015-09-01,24-30,sats,516294
2015-09-01,30-40,sats,352064
2015-09-01,350-600,sats,36324
2015-09-01,4-6,sats,127758
2015-09-01,40-50,sats,1044033
2015-09-01,50-60,sats,338801
2015-09-01,6-9,sats,270469
2015-09-01,60-80,sats,321631
2015-09-01,600+,sats,2641
2015-09-01,80-100,sats,269389
2015-09-01,9-12,sats,110620
2015-09-01,$0,usd,19207
2015-09-01,$0-$0.00005,usd,997057
2015-09-01,$0.00005-$0.00008,usd,641927
2015-09-01,$0.00008-$0.0001,usd,329280
2015-09-01,$0.0001-$0.00015,usd,1372579
2015-09-01,$0.00015-$0.0002,usd,471886
2015-09-01,$0.0002-$0.00025,usd,125576
2015-09-01,$0.00025-$0.0003,usd,42405
2015-09-01,$0.0003-$0.0004,usd,53616
2015-09-01,$0.0004-$0.0005,usd,20274
2015-09-01,$0.0005-$0.00065,usd,27473
2015-09-01,$0.00065-$0.0009,usd,5134
2015-09-01,$0.0009-$0.001,usd,2277
2015-09-01,$0.001-$0.0015,usd,32657
2015-09-01,$0.0015-$0.002,usd,480
2015-09-01,$0.002-$0.003,usd,649
2015-09-01,$0.003-$0.0045,usd,380
2015-09-01,$0.0045-$0.007,usd,508
2015-09-01,$0.007-$0.01,usd,127
2015-09-01,$0.01-$0.15,usd,346
2015-09-01,$0.15+,usd,3
2015-10-01,0,sats,17859
2015-10-01,0-2,sats,37197
2015-10-01,100-130,sats,29307
2015-10-01,12-18,sats,462965
2015-10-01,130-170,sats,58758
2015-10-01,170-220,sats,15385
2015-10-01,18-24,sats,248875
2015-10-01,2-4,sats,24246
2015-10-01,220-350,sats,32608
2015-10-01,24-30,sats,573031
2015-10-01,30-40,sats,379510
2015-10-01,350-600,sats,36801
2015-10-01,4-6,sats,33452
2015-10-01,40-50,sats,1121236
2015-10-01,50-60,sats,432147
2015-10-01,6-9,sats,25904
2015-10-01,60-80,sats,325818
2015-10-01,600+,sats,2965
2015-10-01,80-100,sats,298884
2015-10-01,9-12,sats,107345
2015-10-01,$0,usd,17859
2015-10-01,$0-$0.00005,usd,744108
2015-10-01,$0.00005-$0.00008,usd,677728
2015-10-01,$0.00008-$0.0001,usd,299981
2015-10-01,$0.0001-$0.00015,usd,1604650
2015-10-01,$0.00015-$0.0002,usd,387544
2015-10-01,$0.0002-$0.00025,usd,304596
2015-10-01,$0.00025-$0.0003,usd,71876
2015-10-01,$0.0003-$0.0004,usd,42602
2015-10-01,$0.0004-$0.0005,usd,32906
2015-10-01,$0.0005-$0.00065,usd,23323
2015-10-01,$0.00065-$0.0009,usd,16470
2015-10-01,$0.0009-$0.001,usd,2883
2015-10-01,$0.001-$0.0015,usd,33797
2015-10-01,$0.0015-$0.002,usd,1388
2015-10-01,$0.002-$0.003,usd,822
2015-10-01,$0.003-$0.0045,usd,659
2015-10-01,$0.0045-$0.007,usd,623
2015-10-01,$0.007-$0.01,usd,128
2015-10-01,$0.01-$0.15,usd,345
2015-10-01,$0.15+,usd,5
2015-11-01,0,sats,17364
2015-11-01,0-2,sats,15697
2015-11-01,100-130,sats,27217
2015-11-01,12-18,sats,406221
2015-11-01,130-170,sats,131688
2015-11-01,170-220,sats,17043
2015-11-01,18-24,sats,555332
2015-11-01,2-4,sats,20959
2015-11-01,220-350,sats,36094
2015-11-01,24-30,sats,1023755
2015-11-01,30-40,sats,361405
2015-11-01,350-600,sats,42905
2015-11-01,4-6,sats,45592
2015-11-01,40-50,sats,1330837
2015-11-01,50-60,sats,354674
2015-11-01,6-9,sats,29034
2015-11-01,60-80,sats,107244
2015-11-01,600+,sats,2899
2015-11-01,80-100,sats,135786
2015-11-01,9-12,sats,93515
2015-11-01,$0,usd,17364
2015-11-01,$0-$0.00005,usd,345323
2015-11-01,$0.00005-$0.00008,usd,811047
2015-11-01,$0.00008-$0.0001,usd,807343
2015-11-01,$0.0001-$0.00015,usd,1215357
2015-11-01,$0.00015-$0.0002,usd,987313
2015-11-01,$0.0002-$0.00025,usd,109296
2015-11-01,$0.00025-$0.0003,usd,135391
2015-11-01,$0.0003-$0.0004,usd,84018
2015-11-01,$0.0004-$0.0005,usd,94403
2015-11-01,$0.0005-$0.00065,usd,57538
2015-11-01,$0.00065-$0.0009,usd,34387
2015-11-01,$0.0009-$0.001,usd,5823
2015-11-01,$0.001-$0.0015,usd,26911
2015-11-01,$0.0015-$0.002,usd,19840
2015-11-01,$0.002-$0.003,usd,1624
2015-11-01,$0.003-$0.0045,usd,846
2015-11-01,$0.0045-$0.007,usd,487
2015-11-01,$0.007-$0.01,usd,489
2015-11-01,$0.01-$0.15,usd,446
2015-11-01,$0.15+,usd,15
2015-12-01,0,sats,22218
2015-12-01,0-2,sats,5391
2015-12-01,100-130,sats,35849
2015-12-01,12-18,sats,343110
2015-12-01,130-170,sats,199154
2015-12-01,170-220,sats,21584
2015-12-01,18-24,sats,774181
2015-12-01,2-4,sats,15847
2015-12-01,220-350,sats,55760
2015-12-01,24-30,sats,1333316
2015-12-01,30-40,sats,382654
2015-12-01,350-600,sats,58380
2015-12-01,4-6,sats,47009
2015-12-01,40-50,sats,1985748
2015-12-01,50-60,sats,438592
2015-12-01,6-9,sats,21279
2015-12-01,60-80,sats,115823
2015-12-01,600+,sats,4215
2015-12-01,80-100,sats,123036
2015-12-01,9-12,sats,109215
2015-12-01,$0,usd,22218
2015-12-01,$0-$0.00005,usd,200986
2015-12-01,$0.00005-$0.00008,usd,512370
2015-12-01,$0.00008-$0.0001,usd,611527
2015-12-01,$0.0001-$0.00015,usd,1452766
2015-12-01,$0.00015-$0.0002,usd,1694349
2015-12-01,$0.0002-$0.00025,usd,985187
2015-12-01,$0.00025-$0.0003,usd,45855
2015-12-01,$0.0003-$0.0004,usd,164551
2015-12-01,$0.0004-$0.0005,usd,63573
2015-12-01,$0.0005-$0.00065,usd,167096
2015-12-01,$0.00065-$0.0009,usd,54662
2015-12-01,$0.0009-$0.001,usd,20717
2015-12-01,$0.001-$0.0015,usd,35653
2015-12-01,$0.0015-$0.002,usd,36115
2015-12-01,$0.002-$0.003,usd,20896
2015-12-01,$0.003-$0.0045,usd,1152
2015-12-01,$0.0045-$0.007,usd,820
2015-12-01,$0.007-$0.01,usd,1271
2015-12-01,$0.01-$0.15,usd,567
2015-12-01,$0.15+,usd,30
2016-01-01,0,sats,17084
2016-01-01,0-2,sats,6271
2016-01-01,100-130,sats,47894
2016-01-01,12-18,sats,414318
2016-01-01,130-170,sats,473375
2016-01-01,170-220,sats,27702
2016-01-01,18-24,sats,605312
2016-01-01,2-4,sats,10572
2016-01-01,220-350,sats,45279
2016-01-01,24-30,sats,1344171
2016-01-01,30-40,sats,465776
2016-01-01,350-600,sats,52505
2016-01-01,4-6,sats,37654
2016-01-01,40-50,sats,1583323
2016-01-01,50-60,sats,456937
2016-01-01,6-9,sats,17283
2016-01-01,60-80,sats,102941
2016-01-01,600+,sats,2468
2016-01-01,80-100,sats,123576
2016-01-01,9-12,sats,102317
2016-01-01,$0,usd,17084
2016-01-01,$0-$0.00005,usd,190966
2016-01-01,$0.00005-$0.00008,usd,590607
2016-01-01,$0.00008-$0.0001,usd,589414
2016-01-01,$0.0001-$0.00015,usd,1420422
2016-01-01,$0.00015-$0.0002,usd,1728727
2016-01-01,$0.0002-$0.00025,usd,529925
2016-01-01,$0.00025-$0.0003,usd,57650
2016-01-01,$0.0003-$0.0004,usd,154481
2016-01-01,$0.0004-$0.0005,usd,61053
2016-01-01,$0.0005-$0.00065,usd,442854
2016-01-01,$0.00065-$0.0009,usd,59887
2016-01-01,$0.0009-$0.001,usd,11337
2016-01-01,$0.001-$0.0015,usd,29975
2016-01-01,$0.0015-$0.002,usd,39674
2016-01-01,$0.002-$0.003,usd,10554
2016-01-01,$0.003-$0.0045,usd,639
2016-01-01,$0.0045-$0.007,usd,640
2016-01-01,$0.007-$0.01,usd,447
2016-01-01,$0.01-$0.15,usd,413
2016-01-01,$0.15+,usd,9
2016-02-01,0,sats,12507
2016-02-01,0-2,sats,6860
2016-02-01,100-130,sats,67551
2016-02-01,12-18,sats,276023
2016-02-01,130-170,sats,228781
2016-02-01,170-220,sats,30620
2016-02-01,18-24,sats,372526
2016-02-01,2-4,sats,9165
2016-02-01,220-350,sats,54269
2016-02-01,24-30,sats,1236370
2016-02-01,30-40,sats,529951
2016-02-01,350-600,sats,45774
2016-02-01,4-6,sats,29639
2016-02-01,40-50,sats,2385490
2016-02-01,50-60,sats,643324
2016-02-01,6-9,sats,16574
2016-02-01,60-80,sats,143027
2016-02-01,600+,sats,2861
2016-02-01,80-100,sats,131285
2016-02-01,9-12,sats,100949
2016-02-01,$0,usd,12507
2016-02-01,$0-$0.00005,usd,185273
2016-02-01,$0.00005-$0.00008,usd,394305
2016-02-01,$0.00008-$0.0001,usd,446140
2016-02-01,$0.0001-$0.00015,usd,1334320
2016-02-01,$0.00015-$0.0002,usd,2553021
2016-02-01,$0.0002-$0.00025,usd,703602
2016-02-01,$0.00025-$0.0003,usd,89799
2016-02-01,$0.0003-$0.0004,usd,170499
2016-02-01,$0.0004-$0.0005,usd,106993
2016-02-01,$0.0005-$0.00065,usd,174737
2016-02-01,$0.00065-$0.0009,usd,62293
2016-02-01,$0.0009-$0.001,usd,21605
2016-02-01,$0.001-$0.0015,usd,22238
2016-02-01,$0.0015-$0.002,usd,38031
2016-02-01,$0.002-$0.003,usd,5658
2016-02-01,$0.003-$0.0045,usd,762
2016-02-01,$0.0045-$0.007,usd,677
2016-02-01,$0.007-$0.01,usd,493
2016-02-01,$0.01-$0.15,usd,581
2016-02-01,$0.15+,usd,12
2016-03-01,0,sats,12697
2016-03-01,0-2,sats,13178
2016-03-01,100-130,sats,191216
2016-03-01,12-18,sats,216755
2016-03-01,130-170,sats,380979
2016-03-01,170-220,sats,39810
2016-03-01,18-24,sats,456643
2016-03-01,2-4,sats,11181
2016-03-01,220-350,sats,118867
2016-03-01,24-30,sats,941188
2016-03-01,30-40,sats,544981
2016-03-01,350-600,sats,41100
2016-03-01,4-6,sats,25235
2016-03-01,40-50,sats,1691533
2016-03-01,50-60,sats,816157
2016-03-01,6-9,sats,14471
2016-03-01,60-80,sats,286746
2016-03-01,600+,sats,4070
2016-03-01,80-100,sats,209622
2016-03-01,9-12,sats,71914
2016-03-01,$0,usd,12697
2016-03-01,$0-$0.00005,usd,137944
2016-03-01,$0.00005-$0.00008,usd,304412
2016-03-01,$0.00008-$0.0001,usd,373644
2016-03-01,$0.0001-$0.00015,usd,1174207
2016-03-01,$0.00015-$0.0002,usd,1915839
2016-03-01,$0.0002-$0.00025,usd,909072
2016-03-01,$0.00025-$0.0003,usd,196671
2016-03-01,$0.0003-$0.0004,usd,275730
2016-03-01,$0.0004-$0.0005,usd,192954
2016-03-01,$0.0005-$0.00065,usd,384283
2016-03-01,$0.00065-$0.0009,usd,54753
2016-03-01,$0.0009-$0.001,usd,92776
2016-03-01,$0.001-$0.0015,usd,18412
2016-03-01,$0.0015-$0.002,usd,33897
2016-03-01,$0.002-$0.003,usd,7405
2016-03-01,$0.003-$0.0045,usd,1136
2016-03-01,$0.0045-$0.007,usd,764
2016-03-01,$0.007-$0.01,usd,621
2016-03-01,$0.01-$0.15,usd,1106
2016-03-01,$0.15+,usd,20
2016-04-01,0,sats,3987
2016-04-01,0-2,sats,7967
2016-04-01,100-130,sats,205554
2016-04-01,12-18,sats,250253
2016-04-01,130-170,sats,425388
2016-04-01,170-220,sats,22846
2016-04-01,18-24,sats,629719
2016-04-01,2-4,sats,11163
2016-04-01,220-350,sats,68685
2016-04-01,24-30,sats,1050965
2016-04-01,30-40,sats,786533
2016-04-01,350-600,sats,24909
2016-04-01,4-6,sats,32559
2016-04-01,40-50,sats,1497043
2016-04-01,50-60,sats,872798
2016-04-01,6-9,sats,18711
2016-04-01,60-80,sats,252936
2016-04-01,600+,sats,4497
2016-04-01,80-100,sats,183277
2016-04-01,9-12,sats,77463
2016-04-01,$0,usd,3987
2016-04-01,$0-$0.00005,usd,132930
2016-04-01,$0.00005-$0.00008,usd,285768
2016-04-01,$0.00008-$0.0001,usd,520571
2016-04-01,$0.0001-$0.00015,usd,1626007
2016-04-01,$0.00015-$0.0002,usd,1487536
2016-04-01,$0.0002-$0.00025,usd,1034748
2016-04-01,$0.00025-$0.0003,usd,316408
2016-04-01,$0.0003-$0.0004,usd,221756
2016-04-01,$0.0004-$0.0005,usd,225863
2016-04-01,$0.0005-$0.00065,usd,300864
2016-04-01,$0.00065-$0.0009,usd,171364
2016-04-01,$0.0009-$0.001,usd,44491
2016-04-01,$0.001-$0.0015,usd,25371
2016-04-01,$0.0015-$0.002,usd,17285
2016-04-01,$0.002-$0.003,usd,8127
2016-04-01,$0.003-$0.0045,usd,1414
2016-04-01,$0.0045-$0.007,usd,987
2016-04-01,$0.007-$0.01,usd,604
2016-04-01,$0.01-$0.15,usd,1163
2016-04-01,$0.15+,usd,9
2016-05-01,0,sats,2722
2016-05-01,0-2,sats,5063
2016-05-01,100-130,sats,241981
2016-05-01,12-18,sats,254878
2016-05-01,130-170,sats,594975
2016-05-01,170-220,sats,31503
2016-05-01,18-24,sats,452025
2016-05-01,2-4,sats,10634
2016-05-01,220-350,sats,73957
2016-05-01,24-30,sats,838992
2016-05-01,30-40,sats,992826
2016-05-01,350-600,sats,19046
2016-05-01,4-6,sats,16859
2016-05-01,40-50,sats,1501225
2016-05-01,50-60,sats,1088816
2016-05-01,6-9,sats,15113
2016-05-01,60-80,sats,348726
2016-05-01,600+,sats,3824
2016-05-01,80-100,sats,204661
2016-05-01,9-12,sats,83329
2016-05-01,$0,usd,2722
2016-05-01,$0-$0.00005,usd,106195
2016-05-01,$0.00005-$0.00008,usd,259235
2016-05-01,$0.00008-$0.0001,usd,293052
2016-05-01,$0.0001-$0.00015,usd,1468575
2016-05-01,$0.00015-$0.0002,usd,1054945
2016-05-01,$0.0002-$0.00025,usd,1687592
2016-05-01,$0.00025-$0.0003,usd,508933
2016-05-01,$0.0003-$0.0004,usd,320839
2016-05-01,$0.0004-$0.0005,usd,275892
2016-05-01,$0.0005-$0.00065,usd,165093
2016-05-01,$0.00065-$0.0009,usd,532396
2016-05-01,$0.0009-$0.001,usd,22101
2016-05-01,$0.001-$0.0015,usd,59800
2016-05-01,$0.0015-$0.002,usd,7263
2016-05-01,$0.002-$0.003,usd,12917
2016-05-01,$0.003-$0.0045,usd,954
2016-05-01,$0.0045-$0.007,usd,1024
2016-05-01,$0.007-$0.01,usd,716
2016-05-01,$0.01-$0.15,usd,876
2016-05-01,$0.15+,usd,35
2016-06-01,0,sats,1409
2016-06-01,0-2,sats,6845
2016-06-01,100-130,sats,286169
2016-06-01,12-18,sats,203549
2016-06-01,130-170,sats,765846
2016-06-01,170-220,sats,44188
2016-06-01,18-24,sats,393457
2016-06-01,2-4,sats,5984
2016-06-01,220-350,sats,101299
2016-06-01,24-30,sats,463133
2016-06-01,30-40,sats,598204
2016-06-01,350-600,sats,24232
2016-06-01,4-6,sats,24936
2016-06-01,40-50,sats,1482250
2016-06-01,50-60,sats,1447907
2016-06-01,6-9,sats,13900
2016-06-01,60-80,sats,609758
2016-06-01,600+,sats,4262
2016-06-01,80-100,sats,335499
2016-06-01,9-12,sats,58698
2016-06-01,$0,usd,1409
2016-06-01,$0-$0.00005,usd,46194
2016-06-01,$0.00005-$0.00008,usd,80122
2016-06-01,$0.00008-$0.0001,usd,100492
2016-06-01,$0.0001-$0.00015,usd,434503
2016-06-01,$0.00015-$0.0002,usd,572088
2016-06-01,$0.0002-$0.00025,usd,539373
2016-06-01,$0.00025-$0.0003,usd,1310740
2016-06-01,$0.0003-$0.0004,usd,1594254
2016-06-01,$0.0004-$0.0005,usd,594643
2016-06-01,$0.0005-$0.00065,usd,407685
2016-06-01,$0.00065-$0.0009,usd,517302
2016-06-01,$0.0009-$0.001,usd,188804
2016-06-01,$0.001-$0.0015,usd,392204
2016-06-01,$0.0015-$0.002,usd,54585
2016-06-01,$0.002-$0.003,usd,23764
2016-06-01,$0.003-$0.0045,usd,9480
2016-06-01,$0.0045-$0.007,usd,1764
2016-06-01,$0.007-$0.01,usd,1063
2016-06-01,$0.01-$0.15,usd,1019
2016-06-01,$0.15+,usd,37
2016-07-01,0,sats,878
2016-07-01,0-2,sats,9826
2016-07-01,100-130,sats,266078
2016-07-01,12-18,sats,187129
2016-07-01,130-170,sats,865515
2016-07-01,170-220,sats,61583
2016-07-01,18-24,sats,281766
2016-07-01,2-4,sats,9700
2016-07-01,220-350,sats,114913
2016-07-01,24-30,sats,453551
2016-07-01,30-40,sats,765709
2016-07-01,350-600,sats,19042
2016-07-01,4-6,sats,12083
2016-07-01,40-50,sats,934147
2016-07-01,50-60,sats,1404007
2016-07-01,6-9,sats,11015
2016-07-01,60-80,sats,692451
2016-07-01,600+,sats,4557
2016-07-01,80-100,sats,337254
2016-07-01,9-12,sats,66765
2016-07-01,$0,usd,878
2016-07-01,$0-$0.00005,usd,36664
2016-07-01,$0.00005-$0.00008,usd,73863
2016-07-01,$0.00008-$0.0001,usd,68878
2016-07-01,$0.0001-$0.00015,usd,345007
2016-07-01,$0.00015-$0.0002,usd,570815
2016-07-01,$0.0002-$0.00025,usd,507729
2016-07-01,$0.00025-$0.0003,usd,852224
2016-07-01,$0.0003-$0.0004,usd,1784724
2016-07-01,$0.0004-$0.0005,usd,527790
2016-07-01,$0.0005-$0.00065,usd,395731
2016-07-01,$0.00065-$0.0009,usd,354810
2016-07-01,$0.0009-$0.001,usd,587117
2016-07-01,$0.001-$0.0015,usd,292199
2016-07-01,$0.0015-$0.002,usd,71371
2016-07-01,$0.002-$0.003,usd,18419
2016-07-01,$0.003-$0.0045,usd,5665
2016-07-01,$0.0045-$0.007,usd,2430
2016-07-01,$0.007-$0.01,usd,840
2016-07-01,$0.01-$0.15,usd,797
2016-07-01,$0.15+,usd,18
2016-08-01,0,sats,3185
2016-08-01,0-2,sats,13400
2016-08-01,100-130,sats,679815
2016-08-01,12-18,sats,76640
2016-08-01,130-170,sats,107339
2016-08-01,170-220,sats,519828
2016-08-01,18-24,sats,216163
2016-08-01,2-4,sats,5752
2016-08-01,220-350,sats,144466
2016-08-01,24-30,sats,222556
2016-08-01,30-40,sats,543852
2016-08-01,350-600,sats,14697
2016-08-01,4-6,sats,13322
2016-08-01,40-50,sats,720064
2016-08-01,50-60,sats,2131392
2016-08-01,6-9,sats,10539
2016-08-01,60-80,sats,1020416
2016-08-01,600+,sats,31799
2016-08-01,80-100,sats,470822
2016-08-01,9-12,sats,34686
2016-08-01,$0,usd,3185
2016-08-01,$0-$0.00005,usd,40688
2016-08-01,$0.00005-$0.00008,usd,62650
2016-08-01,$0.00008-$0.0001,usd,44426
2016-08-01,$0.0001-$0.00015,usd,252449
2016-08-01,$0.00015-$0.0002,usd,472204
2016-08-01,$0.0002-$0.00025,usd,382356
2016-08-01,$0.00025-$0.0003,usd,895097
2016-08-01,$0.0003-$0.0004,usd,2591942
2016-08-01,$0.0004-$0.0005,usd,515262
2016-08-01,$0.0005-$0.00065,usd,468344
2016-08-01,$0.00065-$0.0009,usd,529711
2016-08-01,$0.0009-$0.001,usd,44793
2016-08-01,$0.001-$0.0015,usd,556378
2016-08-01,$0.0015-$0.002,usd,74532
2016-08-01,$0.002-$0.003,usd,13589
2016-08-01,$0.003-$0.0045,usd,3554
2016-08-01,$0.0045-$0.007,usd,28239
2016-08-01,$0.007-$0.01,usd,429
2016-08-01,$0.01-$0.15,usd,897
2016-08-01,$0.15+,usd,8
2016-09-01,0,sats,2493
2016-09-01,0-2,sats,15221
2016-09-01,100-130,sats,812401
2016-09-01,12-18,sats,110788
2016-09-01,130-170,sats,109924
2016-09-01,170-220,sats,73212
2016-09-01,18-24,sats,225383
2016-09-01,2-4,sats,7108
2016-09-01,220-350,sats,123329
2016-09-01,24-30,sats,218213
2016-09-01,30-40,sats,489780
2016-09-01,350-600,sats,9267
2016-09-01,4-6,sats,12272
2016-09-01,40-50,sats,627387
2016-09-01,50-60,sats,2170004
2016-09-01,6-9,sats,16980
2016-09-01,60-80,sats,1137098
2016-09-01,600+,sats,3755
2016-09-01,80-100,sats,426789
2016-09-01,9-12,sats,62312
2016-09-01,$0,usd,2493
