date,total_fees,channel_open_fees,channel_close_fees,lightning_fees,lightning_pct
2019-11-26,39.86894065,0.00480356,0.00370916,0.00851272,0.000213518
2019-11-27,33.86031284,0.00482879,0.00348741,0.0083162,0.000245603
2019-11-28,26.17198877,0.00189366,0.00317569,0.00506935,0.000193694
2019-11-29,32.70649438,0.00290851,0.00904032,0.01194883,0.000365335
2019-11-30,27.23029381,0.00397048,0.00306361,0.00703409,0.000258319
2019-12-01,21.90876399,0.0018765,0.00318871,0.00506521,0.000231196
2019-12-02,26.09108998,0.00266478,0.0015821,0.00424688,0.000162771
2019-12-03,25.47734062,0.00457104,0.00360518,0.00817622,0.000320921
2019-12-04,29.54553925,0.00231082,0.0036625,0.00597332,0.000202173
2019-12-05,23.24165709,0.00124297,0.00555086,0.00679383,0.000292313
2019-12-06,25.03292648,0.00194114,0.00101004,0.00295118,0.000117892
2019-12-07,18.05659965,0.00139162,0.00178908,0.0031807,0.000176152
2019-12-08,14.5034802,0.00095179,0.00419875,0.00515054,0.000355124
2019-12-09,21.82070486,0.00175064,0.00126794,0.00301858,0.000138336
2019-12-10,23.22218997,0.0029929,0.00490527,0.00789817,0.000340113
2019-12-11,24.60426083,0.00144421,0.00089742,0.00234163,0.000095172
2019-12-12,22.56385567,0.00195914,0.00204153,0.00400067,0.000177304
2019-12-13,22.4711631,0.00197487,0.00147278,0.00344765,0.000153426
2019-12-14,15.36404462,0.00084434,0.00155828,0.00240262,0.000156379
2019-12-15,20.4478166,0.00304868,0.02152398,0.02457266,0.001201725
2019-12-16,22.16325645,0.00236004,0.00181882,0.00417886,0.000188549
2019-12-17,22.92717755,0.00120065,0.00116441,0.00236506,0.000103155
2019-12-18,27.48314294,0.00308204,0.00224553,0.00532757,0.000193849
2019-12-19,28.71547007,0.00216861,0.00227386,0.00444247,0.000154707
2019-12-20,25.47719556,0.00167089,0.00216281,0.0038337,0.000150476
2019-12-21,16.60936724,0.00108529,0.00140872,0.00249401,0.000150157
2019-12-22,12.80407837,0.00109312,0.00283838,0.0039315,0.000307051
2019-12-23,18.87107421,0.00089615,0.00092104,0.00181719,0.000096295
2019-12-24,17.60848203,0.00136649,0.00094124,0.00230773,0.000131058
2019-12-25,13.13196764,0.00317698,0.00103976,0.00421674,0.000321105
2019-12-26,18.91209694,0.00053829,0.00077897,0.00131726,0.000069652
2019-12-27,17.11633792,0.00077306,0.00166913,0.00244219,0.000142682
2019-12-28,13.80390964,0.00063947,0.00148933,0.0021288,0.000154217
2019-12-29,12.6092473,0.00070596,0.00078256,0.00148852,0.00011805
2019-12-30,15.90283263,0.00105978,0.00152741,0.00258719,0.000162687
2019-12-31,14.84211896,0.00079878,0.00102261,0.00182139,0.000122718
2020-01-01,9.97099973,0.00027838,0.00110524,0.00138362,0.000138764
2020-01-02,13.78084459,0.00056514,0.00067259,0.00123773,0.000089815
2020-01-03,16.38979535,0.00100038,0.00100028,0.00200066,0.000122067
2020-01-04,12.31216518,0.00049447,0.00060651,0.00110098,0.000089422
2020-01-05,11.88711242,0.00048096,0.00108027,0.00156123,0.000131338
2020-01-06,20.49312376,0.00087606,0.00102327,0.00189933,0.000092681
2020-01-07,25.56190656,0.00149295,0.00261941,0.00411236,0.000160878
2020-01-08,30.83081053,0.00241717,0.00234592,0.00476309,0.000154491
2020-01-09,29.78119837,0.00377264,0.00244303,0.00621567,0.000208711
2020-01-10,32.5651343,0.00267976,0.00186996,0.00454972,0.000139711
2020-01-11,18.38352814,0.00131427,0.00218028,0.00349455,0.000190091
2020-01-12,14.53164303,0.00104277,0.00091188,0.00195465,0.00013451
2020-01-13,17.63102526,0.0012549,0.00368413,0.00493903,0.000280133
2020-01-14,26.221577,0.0017796,0.00224331,0.00402291,0.00015342
2020-01-15,31.35812937,0.00319947,0.00308433,0.0062838,0.000200388
2020-01-16,23.85247351,0.00283188,0.00253476,0.00536664,0.000224993
2020-01-17,24.29323765,0.0016931,0.00192955,0.00362265,0.000149122
2020-01-18,17.76555017,0.0014639,0.00212878,0.00359268,0.000202227
2020-01-19,16.5175935,0.0024087,0.00343085,0.00583955,0.000353535
2020-01-20,17.74334005,0.00212257,0.00522053,0.0073431,0.000413851
2020-01-21,20.51905021,0.00224829,0.00201128,0.00425957,0.000207591
2020-01-22,21.67952284,0.00246401,0.00247313,0.00493714,0.000227733
2020-01-23,21.03754657,0.00136754,0.00148021,0.00284775,0.000135365
2020-01-24,16.10082373,0.00179775,0.00283866,0.00463641,0.000287961
2020-01-25,11.39326294,0.00088501,0.00100144,0.00188645,0.000165576
2020-01-26,10.57299079,0.00095104,0.00284416,0.0037952,0.000358952
2020-01-27,19.78717492,0.00129297,0.00091086,0.00220383,0.000111377
2020-01-28,22.98737848,0.00260562,0.00337325,0.00597887,0.000260094
2020-01-29,20.42515898,0.00115931,0.00201673,0.00317604,0.000155496
2020-01-30,19.64580869,0.0017226,0.00268918,0.00441178,0.000224566
2020-01-31,22.53135857,0.00240029,0.00578356,0.00818385,0.00036322
2020-02-01,17.4815999,0.00254541,0.00338027,0.00592568,0.000338967
2020-02-02,16.94878932,0.0030725,0.00264903,0.00572153,0.000337578
2020-02-03,21.53312454,0.00158604,0.00293061,0.00451665,0.000209754
2020-02-04,23.74587464,0.00335956,0.00464024,0.0079998,0.000336892
2020-02-05,25.44140813,0.00568159,0.00649015,0.01217174,0.000478422
2020-02-06,27.10635364,0.00491453,0.00460388,0.00951841,0.000351151
2020-02-07,31.51759356,0.00724676,0.00413773,0.01138449,0.000361211
2020-02-08,21.33690612,0.00683339,0.00389218,0.01072557,0.000502677
2020-02-09,19.8217869,0.00387154,0.004102,0.00797354,0.000402261
2020-02-10,27.58066679,0.00153083,0.00545403,0.00698486,0.000253252
2020-02-11,34.77248558,0.01274488,0.01446344,0.02720832,0.000782467
2020-02-12,37.39850183,0.00686096,0.01125048,0.01811144,0.000484283
2020-02-13,35.47858608,0.0095694,0.0043817,0.0139511,0.000393226
2020-02-14,32.17258486,0.00617076,0.00542101,0.01159177,0.0003603
2020-02-15,28.54821404,0.01045045,0.00361126,0.01406171,0.00049256
2020-02-16,21.59936997,0.00639846,0.00608195,0.01248041,0.000577814
2020-02-17,25.29770103,0.00318895,0.00263906,0.00582801,0.000230377
2020-02-18,30.12812537,0.0032708,0.00284265,0.00611345,0.000202915
2020-02-19,31.4285617,0.00297618,0.00217714,0.00515332,0.000163969
2020-02-20,27.79666259,0.00181675,0.00226523,0.00408198,0.000146851
2020-02-21,23.54449483,0.00226744,0.00367386,0.0059413,0.000252343
2020-02-22,18.32436669,0.00215594,0.00312266,0.0052786,0.000288065
2020-02-23,16.62073804,0.00181162,0.00190334,0.00371496,0.000223514
2020-02-24,22.9242627,0.00371852,0.00169275,0.00541127,0.00023605
2020-02-25,24.54482939,0.00268143,0.00613602,0.00881745,0.000359239
2020-02-26,29.29911468,0.00297174,0.00308426,0.006056,0.000206696
2020-02-27,26.95964399,0.00412509,0.00389004,0.00801513,0.000297301
2020-02-28,26.28258744,0.00293799,0.00256632,0.00550431,0.000209428
2020-02-29,18.50395585,0.00157761,0.00333665,0.00491426,0.000265579
2020-03-01,14.44661165,0.00241522,0.00169096,0.00410618,0.000284231
2020-03-02,22.93901727,0.00246855,0.00498896,0.00745751,0.000325102
2020-03-03,24.71643759,0.00580674,0.00260156,0.0084083,0.000340191
2020-03-04,24.25737051,0.00641881,0.00349959,0.0099184,0.000408882
2020-03-05,24.37165686,0.00278189,0.0027923,0.00557419,0.000228716
2020-03-06,26.63263902,0.0022412,0.00394675,0.00618795,0.000232345
2020-03-07,18.53853474,0.00144584,0.00614644,0.00759228,0.00040954
2020-03-08,16.14238732,0.00112382,0.00133337,0.00245719,0.00015222
2020-03-09,25.61204951,0.00173534,0.00113427,0.00286961,0.000112041
2020-03-10,27.9412801,0.00422088,0.00502843,0.00924931,0.000331027
2020-03-11,29.56150425,0.00300029,0.00303015,0.00603044,0.000203996
2020-03-12,59.16829292,0.00363041,0.00415475,0.00778516,0.000131577
2020-03-13,84.31311198,0.01126347,0.00706623,0.0183297,0.0002174
2020-03-14,52.86649863,0.0128948,0.01025707,0.02315187,0.000437931
2020-03-15,44.30830399,0.01072782,0.00521753,0.01594535,0.000359873
2020-03-16,61.56626918,0.00846144,0.02062802,0.02908946,0.00047249
2020-03-17,62.25196409,0.00748974,0.00846528,0.01595502,0.000256297
2020-03-18,58.77164193,0.01718841,0.00687657,0.02406498,0.000409466
2020-03-19,68.45700527,0.00510263,0.00855532,0.01365795,0.000199511
2020-03-20,79.98994299,0.02059209,0.00490314,0.02549523,0.00031873
2020-03-21,47.08077798,0.01654447,0.00857042,0.02511489,0.000533443
2020-03-22,33.34176341,0.00811604,0.01157978,0.01969582,0.000590725
2020-03-23,51.42451024,0.01033467,0.00476471,0.01509938,0.000293622
2020-03-24,44.74357832,0.0050611,0.00613915,0.01120025,0.000250321
2020-03-25,45.40177404,0.00485636,0.00399739,0.00885375,0.000195009
2020-03-26,55.05597495,0.00852022,0.00132317,0.00984339,0.000178789
2020-03-27,41.578544,0.00597322,0.00893717,0.01491039,0.000358608
2020-03-28,28.81999627,0.00551512,0.00568532,0.01120044,0.000388634
2020-03-29,21.0619088,0.00551337,0.00505966,0.01057303,0.000501998
2020-03-30,26.24289384,0.00175348,0.00240246,0.00415594,0.000158364
2020-03-31,29.06116194,0.0019531,0.00201066,0.00396376,0.000136394
2020-04-01,26.74327122,0.00256529,0.00147732,0.00404261,0.000151164
2020-04-02,25.01439071,0.00162663,0.00198122,0.00360785,0.000144231
2020-04-03,25.82618528,0.00189929,0.00231687,0.00421616,0.000163251
2020-04-04,16.67009774,0.00151957,0.00116461,0.00268418,0.000161018
2020-04-05,13.64940917,0.00086135,0.00166998,0.00253133,0.000185453
2020-04-06,20.99212028,0.00086001,0.00140161,0.00226162,0.000107737
2020-04-07,25.32409774,0.00317493,0.00321258,0.00638751,0.000252231
2020-04-08,22.6627845,0.00222393,0.00190232,0.00412625,0.000182072
2020-04-09,23.29595386,0.00160171,0.00368886,0.00529057,0.000227103
2020-04-10,20.78686915,0.0014642,0.00177166,0.00323586,0.000155668
2020-04-11,13.75253175,0.00179256,0.00111236,0.00290492,0.000211228
2020-04-12,12.86445785,0.00136104,0.00113143,0.00249247,0.000193749
2020-04-13,16.74379536,0.00102553,0.00279339,0.00381892,0.00022808
2020-04-14,22.46964436,0.00107798,0.00241033,0.00348831,0.000155245
2020-04-15,26.54420742,0.00360516,0.0026929,0.00629806,0.000237267
2020-04-16,28.64066108,0.00372498,0.00275249,0.00647747,0.000226163
2020-04-17,25.54078133,0.00297117,0.00201197,0.00498314,0.000195105
2020-04-18,19.2635742,0.00327749,0.00347423,0.00675172,0.000350492
2020-04-19,15.56965781,0.00410546,0.00180652,0.00591198,0.000379712
2020-04-20,21.97670283,0.00145808,0.00190132,0.0033594,0.000152862
2020-04-21,23.37622201,0.00198415,0.0030796,0.00506375,0.00021662
2020-04-22,25.3733028,0.0036901,0.00754992,0.01124002,0.000442986
2020-04-23,41.12345331,0.00370098,0.00408895,0.00778993,0.000189428
2020-04-24,37.06157042,0.00353283,0.00252782,0.00606065,0.000163529
2020-04-25,27.81417372,0.00362122,0.00449907,0.00812029,0.000291948
2020-04-26,20.75041249,0.00322084,0.00525378,0.00847462,0.000408407
2020-04-27,28.0798915,0.00977964,0.00402573,0.01380537,0.000491646
2020-04-28,27.79591192,0.00497548,0.00480763,0.00978311,0.000351962
2020-04-29,51.72660237,0.00257987,0.00524928,0.00782915,0.000151356
2020-04-30,106.67585999,0.01831713,0.0083833,0.02670043,0.000250295
2020-05-01,110.19665812,0.01840568,0.01847619,0.03688187,0.000334691
2020-05-02,68.24207768,0.01243823,0.02958324,0.04202147,0.000615771
2020-05-03,57.28031251,0.01602336,0.02248269,0.03850605,0.000672239
2020-05-04,67.05887239,0.01238075,0.02372567,0.03610642,0.000538429
2020-05-05,71.89874272,0.00764184,0.00616512,0.01380696,0.000192033
2020-05-06,68.53849328,0.00831475,0.00734185,0.0156566,0.000228435
2020-05-07,88.31823092,0.00766119,0.006789,0.01445019,0.000163615
2020-05-08,104.101785,0.01648154,0.0123085,0.02879004,0.000276557
2020-05-09,87.06031277,0.01644382,0.01705694,0.03350076,0.000384799
2020-05-10,63.27358086,0.02029079,0.02859767,0.04888846,0.000772652
2020-05-11,88.60442418,0.00997691,0.01134993,0.02132684,0.000240697
2020-05-12,109.81191323,0.01536217,0.01525667,0.03061884,0.00027883
2020-05-13,108.86188214,0.01395536,0.01550063,0.02945599,0.000270581
2020-05-14,145.59263376,0.01095054,0.04049452,0.05144506,0.000353349
2020-05-15,161.77900478,0.02585372,0.03334157,0.05919529,0.000365902
2020-05-16,108.31654619,0.01782359,0.02347045,0.04129404,0.000381235
2020-05-17,100.65014834,0.02159635,0.01544248,0.03703883,0.000367996
2020-05-18,163.90960993,0.02411073,0.04438543,0.06849616,0.00041789
2020-05-19,182.34876244,0.02598774,0.01740117,0.04338891,0.000237945
2020-05-20,192.28599464,0.01848449,0.01365608,0.03214057,0.00016715
2020-05-21,201.49979488,0.02336484,0.05204071,0.07540555,0.000374221
2020-05-22,158.63953474,0.02799619,0.00728396,0.03528015,0.000222392
2020-05-23,108.03281588,0.01298596,0.01577951,0.02876547,0.000266266
2020-05-24,73.43623594,0.01880946,0.01076688,0.02957634,0.000402749
2020-05-25,92.3763056,0.02796395,0.00660799,0.03457194,0.000374251
2020-05-26,80.47442225,0.01278496,0.03286128,0.04564624,0.000567214
2020-05-27,77.89905605,0.01767647,0.00478766,0.02246413,0.000288375
2020-05-28,88.34237133,0.01621177,0.00766319,0.02387496,0.000270255
2020-05-29,94.10951218,0.01362817,0.00936076,0.02298893,0.000244278
2020-05-30,68.4324487,0.02714721,0.01327116,0.04041837,0.000590632
2020-05-31,61.02644621,0.00834572,0.00639073,0.01473645,0.000241476
2020-06-01,79.7308415,0.00587354,0.00469168,0.01056522,0.000132511
2020-06-02,97.92708045,0.01163764,0.01062017,0.02225781,0.00022729
2020-06-03,82.16455447,0.00737955,0.00533413,0.01271368,0.000154734
2020-06-04,62.37744471,0.00844024,0.00698316,0.0154234,0.000247259
2020-06-05,55.99579458,0.00735914,0.018612,0.02597114,0.000463805
2020-06-06,31.92632001,0.00617733,0.00505101,0.01122834,0.000351695
2020-06-07,26.32906276,0.00756208,0.01129945,0.01886153,0.000716377
2020-06-08,41.72247948,0.00484024,0.00292551,0.00776575,0.000186129
2020-06-09,35.1746286,0.00461202,0.00674368,0.0113557,0.000322838
2020-06-10,38.3855245,0.00732739,0.0038119,0.01113929,0.000290195
2020-06-11,38.59236598,0.00378831,0.00358773,0.00737604,0.000191127
2020-06-12,29.91881048,0.00511901,0.00571471,0.01083372,0.000362104
2020-06-13,21.08345887,0.00350226,0.00691273,0.01041499,0.000493989
2020-06-14,16.29688827,0.0038389,0.00298494,0.00682384,0.00041872
2020-06-15,34.18343863,0.00403034,0.00575819,0.00978853,0.000286353
2020-06-16,50.59742513,0.01095298,0.00479043,0.01574341,0.00031115
2020-06-17,47.79264099,0.01044197,0.00785482,0.01829679,0.000382837
2020-06-18,44.08269654,0.00708796,0.00787904,0.014967,0.000339521
2020-06-19,50.27471305,0.01279107,0.00766558,0.02045665,0.000406897
2020-06-20,30.01002493,0.00574381,0.00525164,0.01099545,0.000366393
2020-06-21,24.97941736,0.00379319,0.00617766,0.00997085,0.000399163
2020-06-22,36.15947427,0.00521091,0.00760904,0.01281995,0.000354539
2020-06-23,45.81049682,0.01570138,0.00478169,0.02048307,0.000447126
2020-06-24,42.35735864,0.00501894,0.00625908,0.01127802,0.000266259
2020-06-25,40.08334016,0.00437712,0.00388687,0.00826399,0.00020617
2020-06-26,34.04227231,0.00401145,0.00285254,0.00686399,0.000201631
2020-06-27,23.40413949,0.00314297,0.00197111,0.00511408,0.000218512
2020-06-28,19.69907106,0.00373999,0.00252207,0.00626206,0.000317886
2020-06-29,33.39475024,0.00464701,0.00706931,0.01171632,0.000350843
2020-06-30,42.97241908,0.00718577,0.00461028,0.01179605,0.000274503
2020-07-01,62.82571084,0.00826747,0.0043471,0.01261457,0.000200787
2020-07-02,56.01403666,0.00798759,0.00564479,0.01363238,0.000243374
2020-07-03,53.78625541,0.00939414,0.00483894,0.01423308,0.000264623
2020-07-04,31.87048128,0.00632204,0.00291282,0.00923486,0.000289762
2020-07-05,25.1095593,0.00429776,0.00279047,0.00708823,0.000282292
2020-07-06,36.90829526,0.00338959,0.00420099,0.00759058,0.000205661
2020-07-07,40.72918894,0.00451216,0.00596878,0.01048094,0.000257332
2020-07-08,47.68607406,0.00755032,0.00539883,0.01294915,0.00027155
2020-07-09,55.08128328,0.00585741,0.00626593,0.01212334,0.000220099
2020-07-10,48.41811415,0.00563416,0.0039761,0.00961026,0.000198485
2020-07-11,32.6994024,0.00498245,0.00845092,0.01343337,0.000410814
2020-07-12,24.5852307,0.00361268,0.00433375,0.00794643,0.00032322
2020-07-13,40.91827816,0.00564815,0.01228646,0.01793461,0.000438303
2020-07-14,62.95443097,0.0053983,0.00547543,0.01087373,0.000172724
2020-07-15,64.32008944,0.00515822,0.0035805,0.00873872,0.000135863
2020-07-16,78.15856789,0.00754481,0.00588887,0.01343368,0.000171877
2020-07-17,77.30576136,0.0070297,0.0056538,0.0126835,0.000164069
2020-07-18,76.31263773,0.0066292,0.00465013,0.01127933,0.000147804
2020-07-19,45.96803343,0.00897996,0.0069682,0.01594816,0.00034694
2020-07-20,78.58857188,0.00615187,0.00679486,0.01294673,0.000164741
2020-07-21,102.28349837,0.00650133,0.00892246,0.01542379,0.000150795
2020-07-22,143.27483781,0.02190457,0.01239749,0.03430206,0.000239414
2020-07-23,135.00696882,0.01112243,0.00731306,0.01843549,0.000136552
2020-07-24,124.38037589,0.01342725,0.00906141,0.02248866,0.000180806
2020-07-25,89.04999864,0.01094844,0.01039477,0.02134321,0.000239677
2020-07-26,76.48811017,0.00887609,0.01315818,0.02203427,0.000288074
2020-07-27,121.12370183,0.00501232,0.01468115,0.01969347,0.00016259
2020-07-28,187.57139032,0.09545962,0.01130651,0.10676613,0.000569203
2020-07-29,174.64034253,0.01143847,0.01247155,0.02391002,0.00013691
2020-07-30,179.95866069,0.02015738,0.02778292,0.0479403,0.000266396
2020-07-31,171.64760126,0.0266746,0.02380642,0.05048102,0.000294097
2020-08-01,128.24563386,0.02200102,0.00871607,0.03071709,0.000239518
2020-08-02,106.63995761,0.01207028,0.00698939,0.01905967,0.000178729
2020-08-03,130.16320882,0.02224721,0.03990939,0.0621566,0.000477528
2020-08-04,111.40338573,0.0180358,0.01079244,0.02882824,0.000258773
2020-08-05,136.17255821,0.01491937,0.0085665,0.02348587,0.000172471
2020-08-06,196.22049311,0.02306871,0.01361074,0.03667945,0.00018693
2020-08-07,137.20910291,0.02263215,0.00831554,0.03094769,0.000225551
2020-08-08,78.94533308,0.01272896,0.02977562,0.04250458,0.000538405
2020-08-09,62.66872155,0.01183587,0.01567336,0.02750923,0.000438963
2020-08-10,133.6661337,0.01145856,0.0152409,0.02669946,0.000199747
2020-08-11,151.68406982,0.02653819,0.00830189,0.03484008,0.000229688
2020-08-12,125.03298526,0.01902706,0.00597979,0.02500685,0.000200002
2020-08-13,109.0639238,0.01896559,0.01904294,0.03800853,0.000348498
2020-08-14,106.55304665,0.01950406,0.00883974,0.0283438,0.000266006
2020-08-15,67.51446166,0.00893523,0.01226791,0.02120314,0.000314053
2020-08-16,60.46192206,0.00783546,0.00815976,0.01599522,0.00026455
2020-08-17,81.70844023,0.00505691,0.01277982,0.01783673,0.000218297
2020-08-18,158.12712801,0.01557631,0.0140092,0.02958551,0.0001871
2020-08-19,147.58238983,0.01715904,0.02283522,0.03999426,0.000270996
2020-08-20,130.64720271,0.02229178,0.02043751,0.04272929,0.000327059
2020-08-21,136.10850768,0.02252102,0.02045174,0.04297276,0.000315724
2020-08-22,93.50701843,0.0194923,0.02275979,0.04225209,0.00045186
2020-08-23,59.10627767,0.02421364,0.01279467,0.03700831,0.000626132
2020-08-24,78.44960678,0.00919747,0.00986928,0.01906675,0.000243045
2020-08-25,90.01230304,0.01176306,0.01187809,0.02364115,0.000262644
2020-08-26,108.47254762,0.02444443,0.01869755,0.04314198,0.000397723
2020-08-27,122.89984729,0.01794778,0.00811358,0.02606136,0.000212054
2020-08-28,103.33520898,0.00712956,0.01001823,0.01714779,0.000165943
2020-08-29,65.85260722,0.01046919,0.00916966,0.01963885,0.000298224
2020-08-30,64.10541947,0.01342815,0.01191341,0.02534156,0.000395311
2020-08-31,91.5378495,0.00761591,0.0079908,0.01560671,0.000170495
2020-09-01,125.93549409,0.01975409,0.02161997,0.04137406,0.000328534
2020-09-02,127.52455509,0.01506132,0.01109201,0.02615333,0.000205085
2020-09-03,134.31577789,0.00727589,0.01117002,0.01844591,0.000137332
2020-09-04,155.46345969,0.01299581,0.00941877,0.02241458,0.000144179
2020-09-05,119.89016848,0.01994501,0.07976192,0.09970693,0.000831652
2020-09-06,70.73735496,0.01470495,0.09544446,0.11014941,0.00155716
2020-09-07,96.71819135,0.01710938,0.01195378,0.02906316,0.000300493
2020-09-08,84.06185257,0.01753187,0.02267629,0.04020816,0.000478316
2020-09-09,89.19580011,0.01249452,0.07795447,0.09044899,0.00101405
2020-09-10,110.38966969,0.01591253,0.01971146,0.03562399,0.000322711
2020-09-11,95.1671816,0.0110256,0.00653311,0.01755871,0.000184504
2020-09-12,58.11582487,0.01131203,0.0073105,0.01862253,0.000320438
2020-09-13,49.08137942,0.01020168,0.02104286,0.03124454,0.000636586
2020-09-14,75.47218583,0.00875284,0.00663087,0.01538371,0.000203833
2020-09-15,77.13367663,0.00661372,0.00731298,0.0139267,0.000180553
2020-09-16,77.67308339,0.0079693,0.00373826,0.01170756,0.000150729
2020-09-17,70.95082777,0.00772255,0.00854602,0.01626857,0.000229294
2020-09-18,69.41040707,0.00906122,0.00623701,0.01529823,0.000220403
2020-09-19,47.55137105,0.00821983,0.00675895,0.01497878,0.000315002
2020-09-20,33.01055659,0.0043451,0.00418358,0.00852868,0.000258362
2020-09-21,61.30821173,0.00889014,0.00647835,0.01536849,0.000250676
2020-09-22,74.17250505,0.00392348,0.00624202,0.0101655,0.000137052
2020-09-23,96.11644887,0.01919545,0.01528866,0.03448411,0.000358774
2020-09-24,82.50485829,0.00759989,0.00412359,0.01172348,0.000142094
2020-09-25,77.16010813,0.00853047,0.00454862,0.01307909,0.000169506
2020-09-26,41.57240676,0.00718187,0.00742836,0.01461023,0.000351441
2020-09-27,37.58518275,0.00360246,0.00496389,0.00856635,0.000227918
2020-09-28,56.72924403,0.00485034,0.00758914,0.01243948,0.000219278
2020-09-29,82.97550888,0.01191021,0.00868069,0.0205909,0.000248156
2020-09-30,95.01594655,0.01183865,0.00596658,0.01780523,0.000187392
2020-10-01,102.03192869,0.01561913,0.00420127,0.0198204,0.000194257
2020-10-02,122.51219145,0.00881567,0.01280648,0.02162215,0.00017649
2020-10-03,71.90624176,0.00678912,0.0174516,0.02424072,0.000337116
2020-10-04,55.83238441,0.01003068,0.01587559,0.02590627,0.000464001
2020-10-05,98.28263314,0.00728979,0.02110935,0.02839914,0.000288954
2020-10-06,113.3113988,0.00778873,0.01588251,0.02367124,0.000208904
2020-10-07,111.17330476,0.00830559,0.01401447,0.02232006,0.000200768
2020-10-08,103.13964018,0.00789087,0.03208304,0.03997391,0.000387571
2020-10-09,110.78393286,0.03569219,0.02085616,0.05654835,0.000510438
2020-10-10,75.84989665,0.0076885,0.0954664,0.1031549,0.001359987
2020-10-11,51.2300507,0.00848288,0.01549399,0.02397687,0.000468024
2020-10-12,74.84716583,0.00972235,0.01347144,0.02319379,0.000309882
2020-10-13,74.0744797,0.00754621,0.02261736,0.03016357,0.000407206
2020-10-14,73.04923925,0.0096427,0.00882889,0.01847159,0.000252865
2020-10-15,78.27808305,0.00820858,0.03825041,0.04645899,0.000593512
2020-10-16,64.14505128,0.0060186,0.0071126,0.0131312,0.000204711
2020-10-17,35.43549803,0.00817587,0.0163693,0.02454517,0.000692672
2020-10-18,36.45097175,0.00417658,0.00772744,0.01190402,0.000326576
2020-10-19,50.56911143,0.00452342,0.00915873,0.01368215,0.000270563
2020-10-20,76.7422097,0.0048825,0.0111299,0.0160124,0.000208652
2020-10-21,116.64309349,0.01076178,0.01297848,0.02374026,0.000203529
2020-10-22,166.97812487,0.01327293,0.02883697,0.0421099,0.000252188
2020-10-23,144.01814194,0.02221111,0.04090565,0.06311676,0.000438256
2020-10-24,93.84222181,0.01002526,0.04098345,0.05100871,0.000543558
2020-10-25,65.2647025,0.0098045,0.013457,0.0232615,0.000356418
2020-10-26,111.29120156,0.01606099,0.015996,0.03205699,0.000288046
2020-10-27,192.23520467,0.01591072,0.00741639,0.02332711,0.000121347
2020-10-28,226.66214815,0.03595376,0.02654398,0.06249774,0.000275731
2020-10-29,259.23331542,0.0335856,0.01799333,0.05157893,0.000198967
2020-10-30,262.3479103,0.02576909,0.02020876,0.04597785,0.000175255
2020-10-31,264.03799985,0.01709002,0.03019927,0.04728929,0.0001791
2020-11-01,177.84395001,0.01517424,0.01438674,0.02956098,0.000166219
2020-11-02,209.47002028,0.0131481,0.02701144,0.04015954,0.00019172
2020-11-03,289.31055387,0.02645676,0.02864009,0.05509685,0.000190442
2020-11-04,205.03307308,0.01679389,0.01638547,0.03317936,0.000161824
2020-11-05,260.44440041,0.02278809,0.04423922,0.06702731,0.000257357
2020-11-06,239.93443805,0.03052026,0.01906128,0.04958154,0.000206646
2020-11-07,135.23452743,0.01916135,0.02825851,0.04741986,0.000350649
2020-11-08,95.69066741,0.02697159,0.02459567,0.05156726,0.000538895
2020-11-09,142.15969776,0.02316271,0.07351355,0.09667626,0.000680054
2020-11-10,154.83856057,0.02527519,0.01340988,0.03868507,0.000249841
2020-11-11,107.57989906,0.02331022,0.03233307,0.05564329,0.000517228
2020-11-12,102.8503674,0.0123037,0.03526116,0.04756486,0.000462467
2020-11-13,100.56713507,0.01478416,0.02320392,0.03798808,0.000377739
2020-11-14,59.15558129,0.02590083,0.02718744,0.05308827,0.000897435
2020-11-15,42.43351932,0.00988735,0.01736407,0.02725142,0.000642214
2020-11-16,83.45771723,0.0099878,0.01104648,0.02103428,0.000252035
2020-11-17,90.5418298,0.01267308,0.01212083,0.02479391,0.000273839
2020-11-18,97.63875126,0.01161059,0.01093568,0.02254627,0.000230915
2020-11-19,94.51871958,0.00784778,0.00661991,0.01446769,0.000153067
2020-11-20,76.35005377,0.01172423,0.00971477,0.021439,0.000280799
2020-11-21,46.90632817,0.00575265,0.01767816,0.02343081,0.000499523
2020-11-22,32.02460911,0.00613077,0.0077832,0.01391397,0.000434477
2020-11-23,56.54584603,0.00602378,0.00596564,0.01198942,0.00021203
2020-11-24,86.28199286,0.00843804,0.00809839,0.01653643,0.000191656
2020-11-25,98.62265001,0.0251251,0.01080342,0.03592852,0.000364303
2020-11-26,103.83357397,0.00842566,0.00979296,0.01821862,0.00017546
2020-11-27,84.21494944,0.00821268,0.01074563,0.01895831,0.000225118
2020-11-28,56.82034179,0.01218693,0.01059429,0.02278122,0.000400934
2020-11-29,39.86659303,0.00846852,0.00788197,0.01635049,0.00041013
2020-11-30,72.31782859,0.00460527,0.00500507,0.00961034,0.00013289
2020-12-01,145.30838285,0.01278054,0.01035839,0.02313893,0.00015924
2020-12-02,131.45675736,0.01316231,0.02233318,0.03549549,0.000270016
2020-12-03,145.79300697,0.02115671,0.03093964,0.05209635,0.000357331
2020-12-04,108.77416045,0.01455291,0.01024058,0.02479349,0.000227935
2020-12-05,69.64885485,0.01102927,0.01595344,0.02698271,0.000387411
2020-12-06,48.40721085,0.00821415,0.01096048,0.01917463,0.000396111
